timestep,reward
363164,2.133
363517,2.3385
363860,1.88
364278,2.218
364620,2.101
365066,2.206
365448,1.9645
365827,2.15
366219,2.2375
366571,1.921
366967,2.153
367352,2.065
367755,1.9355
368159,2.176
368501,2.106
368922,1.816
369317,2.0585
369722,2.0265
370104,2.1615
370451,2.0785
370833,2.23
371159,2.146
371530,2.101
371955,2.19
372342,2.1765
372751,2.0725
373109,2.2885
373521,2.1165
373963,2.151
374383,1.9685
374816,1.9825
375194,1.948
375614,2.138
375973,2.0845
376320,2.143
376686,2.257
377063,2.0585
377393,2.2455
377751,2.174
378135,1.9165
378532,1.9585
378858,2.067
379227,2.005
379558,2.19
379987,2.0025
380366,2.2785
380729,2.138
381068,2.1855
381482,2.0555
381859,2.1965
382284,2.0565
382671,2.374
383056,2.08
383422,2.035
383820,2.164
384141,2.254
384529,1.9685
384892,2.044
385279,2.114
385668,1.785
