timestep,reward
81373,-0.0585
81517,-0.0736
81667,-0.0653
81834,-0.0704
81991,-0.0526
82154,-0.0606
82309,-0.083
82456,-0.0574
82616,-0.0591
82763,-0.0718
82914,-0.0634
83071,-0.0646
83217,-0.0523
83378,-0.07
83533,-0.0586
83689,-0.0601
83847,-0.0589
84007,-0.0567
84155,-0.0525
84314,-0.0605
84463,-0.0625
84617,-0.0884
84778,-0.0644
84943,-0.0668
85093,-0.0469
85253,-0.0657
85409,-0.0592
85562,-0.0645
85716,-0.0628
85872,-0.057
86023,-0.056
86176,-0.0687
86329,-0.0682
86475,-0.055
86618,-0.066
86760,-0.0707
86919,-0.0615
87066,-0.0693
87213,-0.073
87377,-0.0742
87520,-0.0762
87671,-0.0599
87827,-0.0556
87986,-0.0683
88129,-0.0571
88282,-0.0537
88432,-0.0514
88583,-0.0644
88722,-0.0606
88880,-0.0691
89029,-0.0612
89183,-0.0466
89348,-0.069
89498,-0.078
89650,-0.0645
89786,-0.0739
89941,-0.0817
90095,-0.0608
90248,-0.0509
90407,-0.0545
90564,-0.0764
90721,-0.0587
90874,-0.0638
91037,-0.0731
91186,-0.0603
91341,-0.0536
91498,-0.0499
91656,-0.0659
91795,-0.0473
91945,-0.0647
92096,-0.0652
92245,-0.0601
92408,-0.0678
92562,-0.0608
92711,-0.0875
92860,-0.0447
93011,-0.0513
93163,-0.058
93308,-0.0682
93463,-0.0537
93630,-0.0472
93788,-0.0682
93922,-0.076
94070,-0.0629
94222,-0.0613
94372,-0.0716
94515,-0.0736
94668,-0.0527
94822,-0.0728
94982,-0.0493
95125,-0.0661
95284,-0.0505
95430,-0.0667
95578,-0.0656
95717,-0.0682
95876,-0.0656
96027,-0.0723
96183,-0.061
96329,-0.0701
96474,-0.0601
96618,-0.0672
96777,-0.0727
96926,-0.0652
97078,-0.0679
97230,-0.0661
97385,-0.0584
97537,-0.0651
97686,-0.0607
97833,-0.0627
97977,-0.0373
98129,-0.0506
98278,-0.0661
98433,-0.0709
98583,-0.0541
98727,-0.0936
98883,-0.0501
99026,-0.0807
99178,-0.0691
99337,-0.0842
99485,-0.0726
99638,-0.0743
99787,-0.0655
99949,-0.0584
